"matchID,氏名,打数,安打,打率,打点"
"2025819,モンテロ,4,1,0.25,2"
"2025819,菊池,4,1,0.25,0"
"2025819,佐々木,4,1,0.25,0"
"2025819,矢野,0,0,0,0"
"2025819,床田,3,1,0.3333333333333333,0"
"2025819,島内,0,0,0,0"
"2025819,野間,1,1,1.0,0"
"2025819,石原,0,0,0,0"
"2025820,中村奨,5,0,0.0,0"
"2025820,岡本,0,0,0,0"
"2025820,ファビアン,5,5,1.0,1"
"2025820,小園,5,2,0.4,0"
"2025820,末包,4,0,0.0,1"
"2025820,坂倉,5,1,0.2,0"
"2025820,モンテロ,3,2,0.6666666666666666,1"
"2025820,菊池,4,1,0.25,0"
"2025820,佐々木,4,0,0.0,0"
"2025820,大瀬良,0,0,0,0"
"2025820,二俣,0,0,0,1"
"2025820,鈴木,0,0,0,0"
"2025820,秋山,1,0,0.0,0"
"2025820,高橋,0,0,0,0"
"2025820,ハーン,0,0,0,0"
"2025820,大盛,1,0,0.0,0"
"2025821,中村奨,5,1,0.2,0"
"2025821,ファビアン,5,1,0.2,2"
"2025821,小園,5,2,0.4,0"
"2025821,モンテロ,3,2,0.6666666666666666,3"
"2025821,坂倉,4,0,0.0,0"
"2025821,羽月,3,2,0.6666666666666666,0"
"2025821,菊池,0,0,0,0"
"2025821,大盛,2,0,0.0,0"
"2025821,佐々木,2,1,0.5,0"
"2025821,矢野,0,0,0,0"
"2025821,髙,3,1,0.3333333333333333,0"
"2025821,野間,1,0,0.0,0"
"2025821,島内,0,0,0,0"
"2025821,森浦,0,0,0,0"
"2025822,中村奨,5,0,0.0,0"
"2025822,ファビアン,6,2,0.3333333333333333,0"
"2025822,小園,6,3,0.5,1"
"2025822,モンテロ,6,1,0.16666666666666666,1"
"2025822,坂倉,2,0,0.0,0"
"2025822,石原,1,0,0.0,0"
"2025822,羽月,4,4,1.0,0"
"2025822,菊池,1,0,0.0,0"
"2025822,秋山,3,0,0.0,0"
"2025822,大盛,1,0,0.0,0"
"2025822,佐々木,5,2,0.4,1"
"2025822,森,3,1,0.3333333333333333,1"
"2025822,島内,0,0,0,0"
"2025822,矢野,0,0,0,0"
"2025822,森浦,0,0,0,0"
"2025822,野間,1,0,0.0,0"
"2025822,栗林,0,0,0,0"
"2025822,中﨑,0,0,0,0"
"2025822,岡本,0,0,0,0"
"2025823,中村奨,4,1,0.25,1"
"2025823,ファビアン,4,1,0.25,0"
"2025823,小園,3,0,0.0,1"
"2025823,モンテロ,4,1,0.25,0"
"2025823,坂倉,3,0,0.0,0"
"2025823,羽月,3,1,0.3333333333333333,0"
"2025823,大盛,4,0,0.0,0"
"2025823,佐々木,2,1,0.5,0"
"2025823,森下,1,0,0.0,0"
"2025823,前川,1,0,0.0,0"
"2025823,栗林,0,0,0,0"
"2025823,辻,0,0,0,0"
"2025824,中村奨,4,2,0.5,0"
"2025824,前川,4,1,0.25,1"
"2025824,矢野,0,0,0,0"
"2025824,ファビアン,4,0,0.0,0"
"2025824,モンテロ,3,1,0.3333333333333333,2"
"2025824,末包,4,1,0.25,2"
"2025824,島内,0,0,0,0"
"2025824,森浦,0,0,0,0"
"2025824,菊池,4,1,0.25,0"
"2025824,佐々木,4,1,0.25,0"
"2025824,石原,4,1,0.25,0"
"2025824,常廣,2,0,0.0,0"
"2025824,中﨑,0,0,0,0"
"2025824,ハーン,0,0,0,0"
"2025824,小園,0,0,0,0"
"2025824,栗林,0,0,0,0"
"2025824,大盛,0,0,0,0"
"2025826,中村奨,4,2,0.5,1"
"2025826,ファビアン,4,2,0.5,0"
"2025826,小園,3,1,0.3333333333333333,0"
"2025826,大盛,0,0,0,0"
"2025826,モンテロ,4,1,0.25,1"
"2025826,末包,3,0,0.0,1"
"2025826,矢野,0,0,0,0"
"2025826,羽月,3,1,0.3333333333333333,0"
"2025826,菊池,1,1,1.0,1"
"2025826,坂倉,4,0,0.0,0"
"2025826,佐々木,3,1,0.3333333333333333,0"
"2025826,床田,2,1,0.5,0"
"2025827,中村奨,4,1,0.25,0"
"2025827,ファビアン,3,1,0.3333333333333333,2"
"2025827,小園,3,1,0.3333333333333333,0"
"2025827,羽月,0,0,0,0"
"2025827,矢野,0,0,0,0"
"2025827,モンテロ,3,1,0.3333333333333333,1"
"2025827,末包,4,0,0.0,0"
"2025827,森浦,0,0,0,0"
"2025827,菊池,4,1,0.25,0"
"2025827,佐々木,3,1,0.3333333333333333,0"
"2025827,會澤,3,0,0.0,0"
"2025827,大瀬良,2,2,1.0,0"
"2025827,栗林,0,0,0,0"
"2025827,前川,1,0,0.0,0"
"2025827,島内,0,0,0,0"
"2025827,大盛,0,0,0,0"
"2025828,中村奨,5,4,0.8,3"
"2025828,ファビアン,5,2,0.4,2"
"2025828,大盛,0,0,0,0"
"2025828,小園,4,2,0.5,0"
"2025828,ハーン,0,0,0,0"
"2025828,二俣,0,0,0,0"
"2025828,モンテロ,4,1,0.25,1"
"2025828,岡本,0,0,0,0"
"2025828,末包,5,1,0.2,1"
"2025828,坂倉,4,1,0.25,0"
"2025828,菊池,4,2,0.5,0"
"2025828,佐々木,4,2,0.5,0"
"2025828,髙,3,0,0.0,0"
"2025828,栗林,0,0,0,0"
"2025828,秋山,1,1,1.0,0"
"2025828,矢野,0,0,0,0"
"2025829,中村奨,4,1,0.25,0"
"2025829,ファビアン,4,0,0.0,0"
"2025829,小園,4,0,0.0,0"
"2025829,モンテロ,3,1,0.3333333333333333,0"
"2025829,末包,3,1,0.3333333333333333,0"
"2025829,羽月,4,1,0.25,1"
"2025829,菊池,0,0,0,0"
"2025829,坂倉,3,2,0.6666666666666666,2"
"2025829,佐々木,4,0,0.0,0"
"2025829,森,3,1,0.3333333333333333,0"
"2025829,島内,0,0,0,0"
"2025829,前川,1,0,0.0,0"
"2025829,森浦,0,0,0,0"
"2025830,中村奨,5,0,0.0,0"
"2025830,ファビアン,4,2,0.5,0"
"2025830,小園,4,1,0.25,0"
"2025830,モンテロ,4,0,0.0,0"
"2025830,末包,4,1,0.25,0"
"2025830,菊池,4,2,0.5,0"
"2025830,坂倉,4,2,0.5,2"
"2025830,佐々木,3,0,0.0,0"
"2025830,高橋,1,1,1.0,2"
"2025830,前川,1,1,1.0,0"
"2025830,鈴木,0,0,0,0"
"2025830,中﨑,0,0,0,0"
"2025830,秋山,1,0,0.0,0"
"2025830,岡本,0,0,0,0"
"2025830,辻,0,0,0,0"
"2025830,野間,1,0,0.0,0"
"2025831,中村奨,5,1,0.2,0"
"2025831,羽月,5,1,0.2,0"
"2025831,小園,5,2,0.4,0"
"2025831,モンテロ,5,3,0.6,0"
"2025831,坂倉,3,1,0.3333333333333333,2"
"2025831,菊池,3,0,0.0,1"
"2025831,末包,4,2,0.5,1"
"2025831,大盛,4,2,0.5,0"
"2025831,常廣,2,0,0.0,0"
"2025831,中﨑,0,0,0,0"
"2025831,佐々木,1,1,1.0,0"
"2025831,ハーン,0,0,0,0"
"2025831,岡本,0,0,0,0"
"2025831,ファビアン,1,0,0.0,0"
"2025831,辻,0,0,0,0"
"202592,中村奨,5,1,0.2,0"
"202592,ファビアン,4,0,0.0,0"
"202592,小園,5,2,0.4,0"
"202592,モンテロ,4,1,0.25,0"
"202592,末包,4,2,0.5,1"
"202592,菊池,4,3,0.75,0"
"202592,坂倉,3,0,0.0,0"
"202592,佐々木,4,1,0.25,3"
"202592,床田,0,0,0,0"
"202592,前川,1,1,1.0,1"
"202592,鈴木,0,0,0,0"
"202592,二俣,1,0,0.0,0"
"202592,岡本,0,0,0,0"
"202592,内田,1,0,0.0,0"
"202592,辻,0,0,0,0"
"202592,野間,1,0,0.0,0"
"202592,中﨑,0,0,0,0"
"202593,中村奨,3,0,0.0,0"
"202593,森浦,0,0,0,0"
"202593,ファビアン,3,0,0.0,0"
"202593,小園,3,1,0.3333333333333333,0"
"202593,モンテロ,2,0,0.0,0"
"202593,末包,3,0,0.0,0"
"202593,菊池,3,1,0.3333333333333333,0"
"202593,佐々木,3,1,0.3333333333333333,0"
"202593,會澤,1,0,0.0,0"
"202593,羽月,0,0,0,0"
"202593,大盛,0,0,0,0"
"202593,大瀬良,1,0,0.0,0"
"202593,前川,1,0,0.0,1"
"202593,ハーン,0,0,0,0"
"202593,栗林,0,0,0,0"
"202593,島内,0,0,0,0"
"202593,二俣,1,0,0.0,0"
"202593,石原,0,0,0,0"
"202594,中村奨,2,0,0.0,0"
"202594,ファビアン,2,0,0.0,0"
"202594,小園,2,1,0.5,0"
"202594,モンテロ,2,0,0.0,0"
"202594,末包,2,0,0.0,0"
"202594,菊池,2,0,0.0,0"
"202594,坂倉,2,1,0.5,0"
"202594,佐々木,2,1,0.5,0"
"202594,髙,0,0,0,0"
"202594,ハーン,0,0,0,0"
"202595,中村奨,4,2,0.5,0"
"202595,ファビアン,3,1,0.3333333333333333,0"
"202595,小園,4,1,0.25,0"
"202595,モンテロ,4,0,0.0,0"
"202595,末包,4,2,0.5,0"
"202595,菊池,4,0,0.0,0"
"202595,坂倉,4,0,0.0,0"
"202595,佐々木,3,0,0.0,0"
"202595,森,1,0,0.0,0"
"202595,二俣,1,1,1.0,0"
"202595,鈴木,0,0,0,0"
"202595,秋山,1,0,0.0,0"
"202595,辻,0,0,0,0"
"202595,岡本,0,0,0,0"
"202596,中村奨,5,1,0.2,0"
"202596,ファビアン,3,2,0.6666666666666666,0"
"202596,小園,5,2,0.4,0"
"202596,モンテロ,5,2,0.4,1"
"202596,末包,4,0,0.0,0"
"202596,菊池,4,1,0.25,0"
"202596,佐々木,4,1,0.25,0"
"202596,石原,4,3,0.75,0"
"202596,常廣,3,0,0.0,0"
"202596,ハーン,0,0,0,0"
"202596,中﨑,0,0,0,0"
"202596,前川,1,0,0.0,0"
"202596,辻,0,0,0,0"
"202597,中村奨,4,1,0.25,0"
"202597,ファビアン,4,1,0.25,0"
"202597,羽月,4,0,0.0,0"
"202597,小園,4,0,0.0,0"
"202597,モンテロ,4,1,0.25,0"
"202597,秋山,4,1,0.25,0"
"202597,佐々木,3,0,0.0,0"
"202597,石原,2,0,0.0,0"
"202597,アドゥワ,1,0,0.0,0"
"202597,矢野,0,0,0,0"
"202597,ハーン,0,0,0,0"
"202597,栗林,0,0,0,0"
"202597,島内,0,0,0,0"
"202597,野間,1,1,1.0,0"
"202597,森浦,0,0,0,0"
"202599,中村奨,4,0,0.0,0"
"202599,野間,1,0,0.0,0"
"202599,岡本,0,0,0,0"
"202599,ファビアン,5,2,0.4,0"
"202599,小園,5,3,0.6,1"
"202599,モンテロ,4,0,0.0,0"
"202599,末包,4,0,0.0,0"
"202599,坂倉,3,1,0.3333333333333333,1"
"202599,菊池,4,1,0.25,0"
"202599,佐々木,4,1,0.25,0"
"202599,床田,3,2,0.6666666666666666,2"
"202599,大盛,1,0,0.0,0"
"2025910,中村奨,5,1,0.2,0"
"2025910,ファビアン,4,2,0.5,0"
"2025910,小園,3,1,0.3333333333333333,1"
"2025910,モンテロ,4,1,0.25,0"
"2025910,羽月,0,0,0,0"
"2025910,島内,0,0,0,0"
"2025910,末包,3,2,0.6666666666666666,1"
"2025910,菊池,4,1,0.25,1"
"2025910,佐々木,3,1,0.3333333333333333,0"
"2025910,會澤,3,0,0.0,0"
"2025910,大盛,1,0,0.0,0"
"2025910,大瀬良,2,0,0.0,0"
"2025910,秋山,1,0,0.0,0"
"2025910,栗林,0,0,0,0"
"2025910,坂倉,1,0,0.0,0"
"2025911,中村奨,5,2,0.4,1"
"2025911,大盛,5,1,0.2,0"
"2025911,小園,5,3,0.6,1"
"2025911,森浦,0,0,0,0"
"2025911,ファビアン,5,1,0.2,0"
"2025911,坂倉,2,0,0.0,0"
"2025911,菊池,4,1,0.25,0"
"2025911,前川,4,0,0.0,0"
"2025911,佐々木,3,1,0.3333333333333333,0"
"2025911,髙,3,0,0.0,0"
"2025911,栗林,0,0,0,0"
"2025911,末包,1,0,0.0,0"
"2025911,島内,0,0,0,0"
"2025911,矢野,0,0,0,0"
"2025912,中村奨,5,3,0.6,0"
"2025912,ファビアン,5,2,0.4,2"
"2025912,辻,0,0,0,0"
"2025912,小園,4,2,0.5,1"
"2025912,矢野,0,0,0,0"
"2025912,モンテロ,3,1,0.3333333333333333,0"
"2025912,中﨑,0,0,0,0"
"2025912,前川,0,0,0,0"
"2025912,坂倉,2,1,0.5,3"
"2025912,石原,0,0,0,0"
"2025912,羽月,4,0,0.0,0"
"2025912,佐々木,4,3,0.75,0"
"2025912,大盛,4,0,0.0,0"
"2025912,森,3,0,0.0,0"
"2025912,二俣,1,1,1.0,0"
"2025913,中村奨,3,2,0.6666666666666666,2"
"2025913,ファビアン,4,2,0.5,2"
"2025913,小園,4,2,0.5,1"
"2025913,二俣,0,0,0,0"
"2025913,モンテロ,4,1,0.25,0"
"2025913,岡本,0,0,0,0"
"2025913,鈴木,0,0,0,0"
"2025913,坂倉,4,1,0.25,0"
"2025913,羽月,4,1,0.25,0"
"2025913,秋山,3,1,0.3333333333333333,0"
"2025913,ハーン,0,0,0,0"
"2025913,矢野,1,1,1.0,0"
"2025913,佐々木,4,1,0.25,0"
"2025913,常廣,1,0,0.0,0"
"2025913,大盛,1,1,1.0,0"
"2025914,中村奨,5,2,0.4,3"
"2025914,ファビアン,5,0,0.0,0"
"2025914,小園,5,1,0.2,0"
"2025914,モンテロ,4,2,0.5,0"
"2025914,坂倉,4,0,0.0,0"
"2025914,秋山,4,2,0.5,0"
"2025914,菊池,3,2,0.6666666666666666,1"
"2025914,羽月,0,0,0,0"
"2025914,佐々木,4,1,0.25,1"
"2025914,アドゥワ,2,0,0.0,0"
"2025914,岡本,0,0,0,0"
"2025914,野間,1,1,1.0,1"
"2025914,島内,0,0,0,0"
"2025914,前川,0,0,0,0"
"2025914,森浦,0,0,0,0"
"2025915,中村奨,2,0,0.0,0"
"2025915,羽月,3,2,0.6666666666666666,0"
"2025915,栗林,0,0,0,0"
"2025915,大盛,1,0,0.0,0"
"2025915,小園,3,2,0.6666666666666666,3"
"2025915,ファビアン,4,1,0.25,1"
"2025915,坂倉,4,1,0.25,1"
"2025915,秋山,3,0,0.0,0"
"2025915,島内,0,0,0,0"
"2025915,森浦,0,0,0,0"
"2025915,矢野,3,1,0.3333333333333333,0"
"2025915,前川,3,0,0.0,0"
"2025915,玉村,1,0,0.0,0"
"2025915,ハーン,0,0,0,0"
"2025915,佐々木,1,1,1.0,0"
"2025915,菊池,1,1,1.0,0"
"2025917,中村奨,3,2,0.6666666666666666,0"
"2025917,ファビアン,3,0,0.0,0"
"2025917,小園,4,1,0.25,1"
"2025917,モンテロ,4,0,0.0,0"
"2025917,坂倉,4,1,0.25,0"
"2025917,秋山,4,1,0.25,0"
"2025917,菊池,4,0,0.0,0"
"2025917,佐々木,4,1,0.25,0"
"2025917,床田,2,1,0.5,0"
"2025917,高橋,0,0,0,0"
"2025917,末包,1,0,0.0,0"
"2025917,辻,0,0,0,0"
"2025917,鈴木,0,0,0,0"
"2025917,前川,1,0,0.0,0"
"2025918,中村奨,5,1,0.2,1"
"2025918,ファビアン,4,1,0.25,1"
"2025918,小園,4,2,0.5,0"
"2025918,モンテロ,4,0,0.0,0"
"2025918,末包,4,2,0.5,0"
"2025918,菊池,3,1,0.3333333333333333,0"
"2025918,佐々木,4,1,0.25,0"
"2025918,石原,1,0,0.0,0"
"2025918,坂倉,1,0,0.0,0"
"2025918,髙,1,0,0.0,0"
"2025918,二俣,1,0,0.0,0"
"2025918,中﨑,0,0,0,0"
"2025918,秋山,1,0,0.0,0"
"2025918,ハーン,0,0,0,0"
"2025918,高橋,0,0,0,0"
"2025918,鈴木,0,0,0,0"
"2025918,大盛,1,0,0.0,0"
"2025919,中村奨,5,0,0.0,0"
"2025919,ファビアン,4,2,0.5,2"
"2025919,小園,4,2,0.5,0"
"2025919,末包,3,0,0.0,0"
"2025919,坂倉,4,1,0.25,2"
"2025919,佐々木,4,1,0.25,0"
"2025919,矢野,3,0,0.0,0"
"2025919,野間,1,0,0.0,0"
"2025919,會澤,2,0,0.0,0"
"2025919,大盛,1,0,0.0,0"
"2025919,大瀬良,1,0,0.0,0"
"2025919,秋山,1,1,1.0,0"
"2025919,栗林,0,0,0,0"
"2025919,島内,0,0,0,0"
"2025919,モンテロ,1,1,1.0,0"
"2025919,羽月,0,0,0,0"
"2025920,中村奨,3,1,0.3333333333333333,1"
"2025920,ファビアン,4,1,0.25,0"
"2025920,小園,4,1,0.25,0"
"2025920,末包,3,0,0.0,0"
"2025920,モンテロ,3,0,0.0,0"
"2025920,菊池,3,0,0.0,0"
"2025920,佐々木,3,1,0.3333333333333333,0"
"2025920,石原,2,0,0.0,0"
"2025920,野間,1,0,0.0,0"
"2025920,中﨑,0,0,0,0"
"2025920,森,1,0,0.0,0"
"2025920,秋山,1,0,0.0,0"
"2025920,ハーン,0,0,0,0"
"2025920,辻,0,0,0,0"
"2025920,坂倉,1,0,0.0,0"
"2025921,中村奨,4,0,0.0,0"
"2025921,ファビアン,3,0,0.0,0"
"2025921,小園,4,0,0.0,0"
"2025921,辻,0,0,0,0"
"2025921,佐々木,4,2,0.5,0"
"2025921,大盛,4,2,0.5,0"
"2025921,坂倉,3,1,0.3333333333333333,0"
"2025921,矢野,2,0,0.0,1"
"2025921,鈴木,0,0,0,0"
"2025921,二俣,1,0,0.0,0"
"2025921,清水,4,1,0.25,0"
"2025921,常廣,1,0,0.0,0"
"2025921,秋山,1,1,1.0,1"
"2025921,高橋,0,0,0,0"
"2025921,前川,2,0,0.0,0"
"2025923,中村奨,4,3,0.75,2"
"2025923,ファビアン,4,0,0.0,0"
"2025923,大盛,0,0,0,0"
"2025923,小園,1,0,0.0,0"
"2025923,矢野,1,0,0.0,0"
"2025923,佐々木,4,2,0.5,0"
"2025923,末包,3,1,0.3333333333333333,2"
"2025923,ハーン,0,0,0,0"
"2025923,島内,0,0,0,0"
"2025923,内田,1,0,0.0,0"
"2025923,林,3,1,0.3333333333333333,0"
"2025923,前川,1,1,1.0,1"
"2025923,菊地,0,0,0,0"
"2025923,佐藤啓,4,0,0.0,0"
"2025923,清水,3,0,0.0,0"
"2025923,玉村,2,1,0.5,0"
"2025923,久保,1,0,0.0,0"
"2025926,中村奨,3,1,0.3333333333333333,0"
"2025926,大盛,2,0,0.0,0"
"2025926,高橋,0,0,0,0"
"2025926,内田,2,2,1.0,0"
"2025926,佐々木,4,1,0.25,0"
"2025926,末包,3,0,0.0,0"
"2025926,滝田,0,0,0,0"
"2025926,菊地,0,0,0,0"
"2025926,前川,1,0,0.0,0"
"2025926,常廣,0,0,0,0"
"2025926,林,4,1,0.25,0"
"2025926,矢野,4,0,0.0,0"
"2025926,佐藤啓,4,1,0.25,1"
"2025926,石原,1,0,0.0,0"
"2025926,床田,1,0,0.0,0"
"2025926,久保,2,0,0.0,0"
"2025927,中村奨,4,2,0.5,0"
"2025927,大盛,3,2,0.6666666666666666,0"
"2025927,佐々木,4,1,0.25,1"
"2025927,モンテロ,4,0,0.0,0"
"2025927,久保,0,0,0,0"
"2025927,前川,4,1,0.25,0"
"2025927,佐藤啓,4,0,0.0,0"
"2025927,内田,3,0,0.0,0"
"2025927,石原,4,2,0.5,0"
"2025927,森,0,0,0,0"
"2025927,林,1,0,0.0,0"
"2025927,鈴木,0,0,0,0"
"2025927,益田,0,0,0,0"
"2025927,末包,1,0,0.0,0"
"2025928,中村奨,3,1,0.3333333333333333,1"
"2025928,大盛,4,1,0.25,0"
"2025928,佐々木,4,0,0.0,0"
"2025928,モンテロ,4,1,0.25,1"
"2025928,前川,4,0,0.0,0"
"2025928,林,3,1,0.3333333333333333,0"
"2025928,羽月,0,0,0,0"
"2025928,常廣,0,0,0,0"
"2025928,滝田,0,0,0,0"
"2025928,辻,0,0,0,0"
"2025928,内田,1,0,0.0,0"
"2025928,矢野,3,0,0.0,0"
"2025928,清水,3,1,0.3333333333333333,0"
"2025928,髙,1,0,0.0,0"
"2025928,高橋,0,0,0,0"
"2025928,末包,1,0,0.0,0"
"2025928,ハーン,0,0,0,0"
"2025928,菊地,0,0,0,0"
"2025928,ファビアン,0,0,0,0"
"2025928,佐藤啓,0,0,0,0"
"2025103,中村奨,4,2,0.5,0"
"2025103,大盛,2,0,0.0,0"
"2025103,久保,1,1,1.0,0"
"2025103,小園,2,2,1.0,0"
"2025103,矢野,2,1,0.5,1"
"2025103,佐々木,4,1,0.25,0"
"2025103,林,4,0,0.0,0"
"2025103,渡邉,4,0,0.0,0"
"2025103,佐藤啓,3,0,0.0,0"
"2025103,益田,0,0,0,0"
"2025103,大道,0,0,0,0"
"2025103,モンテロ,1,1,1.0,0"
"2025103,羽月,0,0,0,0"
"2025103,清水,3,0,0.0,0"
"2025103,末包,1,0,0.0,0"
"2025103,斉藤,1,0,0.0,0"
"2025103,ハーン,0,0,0,0"
"2025103,内田,1,0,0.0,0"
"2025103,滝田,0,0,0,0"
"2025103,前川,1,0,0.0,0"
"2025104,田中,4,0,0.0,0"
"2025104,羽月,0,0,0,0"
"2025104,菊池,2,1,0.5,0"
"2025104,矢野,1,0,0.0,0"
"2025104,中村奨,4,1,0.25,0"
"2025104,佐々木,4,1,0.25,0"
"2025104,末包,3,0,0.0,0"
"2025104,松山,1,0,0.0,0"
"2025104,渡邉,4,1,0.25,1"
"2025104,久保,2,0,0.0,0"
"2025104,上本,1,0,0.0,0"
"2025104,辻,0,0,0,0"
"2025104,高橋,0,0,0,0"
"2025104,石原,2,1,0.5,0"
"2025104,佐藤柳,0,0,0,0"
"2025104,小園,0,0,0,0"
"2025104,ハーン,0,0,0,0"
"2025104,鈴木,0,0,0,0"
"2025104,菊地,0,0,0,0"
"2025104,大盛,1,0,0.0,0"
